3459,"יִשְׁמָעֵאלִי","Yishmâʻêʼlîy","yish-maw-ay-lee'","patronymically from 3458 (יִשְׁמָעֵאל);","a Jishmaelite or descendant of Jishmael","Ishmaelite."
3460,"יִשְׁמַעְיָה","Yishmaʻyâh","yish-mah-yaw'","or יִשְׁמַעְיָהוּlemma יְשְׁמַעְיָהוּ first vowel, corrected to יִשְׁמַעְיָהוּ; from 8085 (שָׁמַע) and 3050 (יָהּ); Jah will hear;","Jishmajah, the name of two Israelites","Ishmaiah."
3461,"יִשְׁמְרַי","Yishmᵉray","yish-mer-ah'-ee","from 8104 (שָׁמַר); preservative;","Jishmerai, an Israelite","Ishmerai."
3462,"יָשֵׁן","yâshên","yaw-shane'","a primitive root;","properly, to be slack or languid, i.e. (by implication) sleep (figuratively, to die); also to grow old, stale or inveterate","old (store), remain long, (make to) sleep."
3463,"יָשֵׁן","yâshên","yaw-shane'","from 3462 (יָשֵׁן);","sleepy","asleep, (one out of) sleep(-eth, -ing), slept."
3464,"יָשֵׁן","Yâshên","yaw-shane'","the same as 3463 (יָשֵׁן);","Jashen, an Israelite","Jashen."
3465,"יָשָׁן","yâshân","yaw-shawn'","from 3462 (יָשֵׁן);","old","old."
3466,"יְשָׁנָה","Yᵉshânâh","yesh-aw-naw'","feminine of 3465 (יָשָׁן);","Jeshanah, a place in Palestine","Jeshanah."
3467,"יָשַׁע","yâshaʻ","yaw-shah'","a primitive root;","properly, to be open, wide or free, i.e. (by implication) to be safe; causatively, to free or succor","[idiom] at all, avenging, defend, deliver(-er), help, preserve, rescue, be safe, bring (having) salvation, save(-iour), get victory."
3468,"יֶשַׁע","yeshaʻ","yeh'-shah","or יֵשַׁע; from 3467 (יָשַׁע);","liberty, deliverance, prosperity","safety, salvation, saving."
3469,"יִשְׁעִי","Yishʻîy","yish-ee'","from 3467 (יָשַׁע); saving;","Jishi, the name of four Israelites","Ishi."
3470,"יְשַׁעְיָה","Yᵉshaʻyâh","yesh-ah-yaw'","or יְשַׁעְיָהוּ; from 3467 (יָשַׁע) and 3050 (יָהּ); Jah has saved;","Jeshajah, the name of seven Israelites","Isaiah, Jesaiah, Jeshaiah."
3471,"יָשְׁפֵה","yâshᵉphêh","yaw-shef-ay'","from an unused root meaning to polish;","a gem supposed to be jasper (from the resemblance in name)","jasper."
3472,"יִשְׁפָּה","Yishpâh","yish-paw'","perhaps from 8192 (שָׁפָה); he will scratch;","Jishpah, an Israelite","Ispah."
3473,"יִשְׁפָּן","Yishpân","yish-pawn'","probably from the same as 8227 (שָׁפָן); he will hide;","Jishpan, an Israelite","Ishpan."
3474,"יָשַׁר","yâshar","yaw-shar'","a primitive root;","to be straight or even; figuratively, to be (causatively, to make) right, pleasant, prosperous","direct, fit, seem good (meet), [phrase] please (will), be (esteem, go) right (on), bring (look, make, take the) straight (way), be upright(-ly)."
3475,"יֵשֶׁר","Yêsher","yay'-sher","from 3474 (יָשַׁר); the right;","Jesher, an Israelite","Jesher."
3476,"יֹשֶׁר","yôsher","yo'-sher","from 3474 (יָשַׁר);","the right","equity, meet, right, upright(-ness)."
3477,"יָשָׁר","yâshâr","yaw-shawr'","from 3474 (יָשַׁר);","straight (literally or figuratively)","convenient, equity, Jasher, just, meet(-est), [phrase] pleased well right(-eous), straight, (most) upright(-ly, -ness)."
3478,"יִשְׂרָאֵל","Yisrâʼêl","yis-raw-ale'","from 8280 (שָׂרָה) and 410 (אֵל); he will rule as God;","Jisrael, a symbolical name of Jacob; also (typically) of his posterity","Israel."
3479,"יִשְׂרָאֵל","Yisrâʼêl","yis-raw-ale'","(Aramaic) corresponding to 3478 (יִשְׂרָאֵל)","{Jisrael, a symbolical name of Jacob; also (typically) of his posterity}","Israel."
3480,"יְשַׂרְאֵלָה","Yᵉsarʼêlâh","yes-ar-ale'-aw","by variation from 3477 (יָשָׁר) and 410 (אֵל) with directive enclitic; right towards God;","Jesarelah, an Israelite","Jesharelah."
3481,"יִשְׂרְאֵלִי","Yisrᵉʼêlîy","yis-reh-ay-lee'","patronymically from 3478 (יִשְׂרָאֵל);","a Jisreelite or descendant of Jisrael","of Israel, Israelite."
3482,"יִשְׂרְאֵלִית","Yisrᵉʼêlîyth","yis-reh-ay-leeth'","feminine of 3481 (יִשְׂרְאֵלִי);","a Jisreelitess or female descendant of Jisrael","Israelitish."
3483,"יִשְׁרָה","yishrâh","yish-raw'","feminine of 3477 (יָשָׁר);","rectitude","uprightness."
3484,"יְשֻׁרוּן","Yᵉshurûwn","yesh-oo-roon'","from 3474 (יָשַׁר); upright;","Jeshurun, a symbolic name for Israel","Jeshurun."
3485,"יִשָּׂשכָר","Yissâˢkâr","yis-saw-kawr'","(strictly yis-saws-kawr'); from 5375 (נָשָׂא) and 7939 (שָׂכָר); he will bring a reward;","Jissaskar, a son of Jacob","Issachar."
3486,"יָשֵׁשׁ","yâshêsh","yaw-shaysh'","from an unused root meaning to blanch;","gray-haired, i.e. an aged man","stoop for age."
3487,"יַת","yath","yath","(Aramaic) corresponding to 853 (אֵת);","a sign of the object of a verb","[phrase] whom."
3488,"יְתִב","yᵉthib","yeth-eeb'","(Aramaic) corresponding to 3427 (יָשַׁב);","to sit or dwell","dwell, (be) set, sit."
3489,"יָתֵד","yâthêd","yaw-thade'","from an unused root meaning to pin through or fast;","a peg","nail, paddle, pin, stake."
3490,"יָתוֹם","yâthôwm","yaw-thome'","from an unused root meaning to be lonely;","a bereaved person","fatherless (child), orphan."
3491,"יָתוּר","yâthûwr","yaw-thoor'","passive participle of 3498 (יָתַר);","properly, what is left, i.e. (by implication) a gleaning","range."
3492,"יַתִּיר","Yattîyr","yat-teer'","from 3498 (יָתַר); redundant;","Jattir, a place in Palestine","Jattir."
3493,"יַתִּיר","yattîyr","yat-teer'","(Aramaic) corresponding to 3492 (יַתִּיר);","preeminent; as an adverb, very","exceeding(-ly), excellent."
3494,"יִתְלָה","Yithlâh","yith-law'","probably from 8518 (תָּלָה); it will hang, i.e. be high;","Jithlah, a place in Palestine","Jethlah."
3495,"יִתְמָה","Yithmâh","yith-maw'","from the same as 3490 (יָתוֹם); orphanage;","Jithmah, an Israelite","Ithmah."
3496,"יַתְנִיאֵל","Yathnîyʼêl","yath-nee-ale'","from an unused root meaning to endure, and 410 (אֵל); continued of God;","Jathniel, an Israelite","Jathniel."
3497,"יִתְנָן","Yithnân","yith-nawn'","from the same as 8577 (תַּנִּין); extensive;","Jithnan, a place in Palestine","Ithnan."
3498,"יָתַר","yâthar","yaw-thar'","a primitive root;","to jut over or exceed; by implication, to excel; (intransitively) to remain or be left; causatively, to leave, cause to abound, preserve","excel, leave (a remnant), left behind, too much, make plenteous, preserve, (be, let) remain(-der, -ing, -nant), reserve, residue, rest."
3499,"יֶתֶר","yether","yeh'-ther","from 3498 (יָתַר);","properly, an overhanging, i.e. (by implication) an excess, superiority, remainder; also a small rope (as hanging free)","[phrase] abundant, cord, exceeding, excellancy(-ent), what they leave, that hath left, plentifully, remnant, residue, rest, string, with."
3500,"יֶתֶר","Yether","yeh'-ther","the same as 3499 (יֶתֶר);","Jether, the name of five or six Israelites and of one Midianite","Jether, Jethro. Compare 3503 (יִתְרוֹ)."
3501,"יִתְרָא","Yithrâʼ","yith-raw'","by variation for 3502 (יִתְרָה);","Jithra, an Israelite (or Ishmaelite)","Ithra."
3502,"יִתְרָה","yithrâh","yith-raw'","feminine of 3499 (יֶתֶר);","properly, excellence, i.e. (by implication) wealth","abundance, riches."
3503,"יִתְרוֹ","Yithrôw","yith-ro'","from 3499 (יֶתֶר) with pron. suffix; his excellence;","Jethro, Moses' father-in-law","Jethro. Compare 3500 (יֶתֶר)."
3504,"יִתְרוֹן","yithrôwn","yith-rone'","from 3498 (יָתַר);","preeminence, gain","better, excellency(-leth), profit(-able)."
3505,"יִתְרִי","Yithrîy","yith-ree'","patronymically from 3500 (יֶתֶר);","a Jithrite or descendant of Jether","Ithrite."
3506,"יִתְרָן","Yithrân","yith-rawn'","from 3498 (יָתַר); excellent;","Jithran, the name of an Edomite and of an Israelite","Ithran."
3507,"יִתְרְעָם","Yithrᵉʻâm","yith-reh-awm'","from 3499 (יֶתֶר) and 5971 (עַם); excellence of people;","Jithream, a son of David","Ithream."
3508,"יֹתֶרֶת","yôthereth","yo-theh'-reth","feminine active participle of 3498 (יָתַר);","the lobe or flap of the liver (as if redundant or outhanging)","caul."
3509,"יְתֵת","Yᵉthêth","yeh-thayth'","of uncertain derivation;","Jetheth, an Edomite","Jetheth. k"
3510,"כָּאַב","kâʼab","kaw-ab'","a primitive root;","properly, to feel pain; by implication, to grieve; figuratively, to spoil","grieving, mar, have pain, make sad (sore), (be) sorrowful."
3511,"כְּאֵב","kᵉʼêb","keh-abe'","from 3510 (כָּאַב);","suffering (physical or mental), adversity","grief, pain, sorrow."
3512,"כָּאָה","kâʼâh","kaw-aw'","a primitive root;","to despond; causatively, to deject","broken, be grieved, make sad."
3513,"כָּבַד","kâbad","kaw-bad'","or כָּבֵד; a primitive root;","to be heavy, i.e. in a bad sense (burdensome, severe, dull) or in a good sense (numerous, rich, honorable; causatively, to make weighty (in the same two senses)","abounding with, more grievously afflict, boast, be chargeable, [idiom] be dim, glorify, be (make) glorious (things), glory, (very) great, be grievous, harden, be (make) heavy, be heavier, lay heavily, (bring to, come to, do, get, be had in) honour (self), (be) honourable (man), lade, [idiom] more be laid, make self many, nobles, prevail, promote (to honour), be rich, be (go) sore, stop."
3514,"כֹּבֶד","kôbed","ko'-bed","from 3513 (כָּבַד);","weight, multitude, vehemence","grievousness, heavy, great number."
3515,"כָּבֵד","kâbêd","kaw-bade'","from 3513 (כָּבַד);","heavy; figuratively in a good sense (numerous) or in a bad sense (severe, difficult, stupid)","(so) great, grievous, hard(-ened), (too) heavy(-ier), laden, much, slow, sore, thick."
3516,"כָּבֵד","kâbêd","kaw-bade'","the same as 3515 (כָּבֵד);","the liver (as the heaviest of the viscera)","liver."
3517,"כְּבֵדֻת","kᵉbêduth","keb-ay-dooth'","feminine of 3515 (כָּבֵד);","difficulty","[idiom] heavily."
3518,"כָּבָה","kâbâh","kaw-baw'","a primitive root;","to expire or (causatively) to extinguish (fire, light, anger)","go (put) out, quench."
3519,"כָּבוֹד","kâbôwd","kaw-bode'","rarely כָּבֹד; from 3513 (כָּבַד);","properly, weight, but only figuratively in a good sense, splendor or copiousness","glorious(-ly), glory, honour(-able)."
3520,"כְּבוּדָּה","kᵉbûwddâh","keb-ood-daw'","irregular feminine passive participle of 3513 (כָּבַד);","weightiness, i.e. magnificence, wealth","carriage, all glorious, stately."
3521,"כָּבוּל","Kâbûwl","kaw-bool'","from the same as 3525 (כֶּבֶל) in the sense of limitation; sterile;","Cabul, the name of two places in Palestine","Cabul."
3522,"כַּבּוֹן","Kabbôwn","kab-bone'","from an unused root meaning to heap up; hilly;","Cabon, a place in Palestine","Cabbon."
3523,"כְּבִיר","kᵉbîyr","keb-eer","from 3527 (כָּבַר) in the original sense of plaiting;","a matrass (of intertwined materials)","pillow."
3524,"כַּבִּיר","kabbîyr","kab-beer'","from 3527 (כָּבַר);","vast, whether in extent (figuratively, of power, mighty; of time, aged), or in number, many","[phrase] feeble, mighty, most, much, strong, valiant."
3525,"כֶּבֶל","kebel","keh'-bel","from an unused root meaning to twine or braid together;","a fetter","fetter."
3526,"כָּבַס","kâbaç","kaw-bas'","a primitive root;","to trample; hence, to wash (properly, by stamping with the feet), whether literal (including the fulling process) or figurative","fuller, wash(-ing)."
3527,"כָּבַר","kâbar","kaw-bar'","a primitive root;","properly, to plait together, i.e. (figuratively) to augment (especially in number or quantity, to accumulate)","in abundance, multiply."
3528,"כְּבָר","kᵉbâr","keb-awr'","from 3527 (כָּבַר);","properly, extent of time, i.e. a great while; hence, long ago, formerly, hitherto","already, (seeing that which), now."
3529,"כְּבָר","Kᵉbâr","keb-awr'","the same as 3528 (כְּבָר); length;","Kebar, a river of Mesopotamia","Chebar. Compare 2249 (חָבוֹר)."
3530,"כִּבְרָה","kibrâh","kib-raw'","feminine of 3528 (כְּבָר);","properly, length, i.e. a measure (of uncertain dimension)","[idiom] little."
3531,"כְּבָרָה","kᵉbârâh","keb-aw-raw'","from 3527 (כָּבַר) in its original sense;","a sieve (as netted)","sieve."
3532,"כֶּבֶשׂ","kebes","keh-bes'","from an unused root meaning to dominate;","a ram (just old enough to butt)","lamb, sheep."
3533,"כָּבַשׁ","kâbash","kaw-bash'","a primitive root;","to tread down; hence, negatively, to disregard; positively, to conquer, subjugate, violate","bring into bondage, force, keep under, subdue, bring into subjection."
3534,"כֶּבֶשׁ","kebesh","keh'-besh","from 3533 (כָּבַשׁ);","a footstool (as trodden upon)","footstool."
3535,"כִּבְשָׂה","kibsâh","kib-saw'","or כַּבְשָׂה; feminine of 3532 (כֶּבֶשׂ);","a ewe","(ewe) lamb."
3536,"כִּבְשָׁן","kibshân","kib-shawn'","from 3533 (כָּבַשׁ);","a smelting furnace (as reducing metals)","furnace."
3537,"כַּד","kad","kad","from an unused root meaning to deepen;","properly, a pail; but generally of earthenware; a jar  for domestic purposes","barrel, pitcher."
3538,"כְּדַב","kᵉdab","ked-ab'","(Aramaic) from a root corresponding to 3576 (כָּזַב);","false","lying."
3539,"כַּדְכֹּד","kadkôd","kad-kode'","from the same as 3537 (כַּד) in the sense of striking fire from a metal forged;","a sparkling gem, probably the ruby","agate."
3540,"כְּדׇרְלָעֹמֶר","Kᵉdorlâʻômer","ked-or-law-o'-mer","of foreign origin;","Kedorlaomer, an early Persian king","Chedorlaomer."
3541,"כֹּה","kôh","ko","from the prefix k and 1931 (הוּא);","properly, like this, i.e. by implication, (of manner) thus (or so); also (of place) here (or hither); or (of time) now","also, here, + hitherto, like, on the other side, so (and much), such, on that manner, (on) this (manner, side, way, way and that way), + mean while, yonder."
3542,"כָּה","kâh","kaw","(Aramaic) corresponding to 3541 (כֹּה)","{properly, like this, i.e. by implication, (of manner) thus (or so); also (of place) here (or hither); or (of time) now}","hitherto."
3543,"כָּהָה","kâhâh","kaw-haw'","a primitive root;","to be weak, i.e. (figuratively) to despond (causatively, rebuke), or (of light, the eye) to grow dull","darken, be dim, fail, faint, restrain, [idiom] utterly."
3544,"כֵּהֶה","kêheh","kay-heh'","from 3543 (כָּהָה);","feeble, obscure","somewhat dark, darkish, wax dim, heaviness, smoking."
3545,"כֵּהָה","kêhâh","kay-haw'","feminine of 3544 (כֵּהֶה);","properly, a weakening; figuratively, alleviation, i.e. cure","healing."
3546,"כְּהַל","kᵉhal","keh-hal'","(Aramaic) a root corresponding to and 3557 (כּוּל);","to be able","be able, could."
3547,"כָּהַן","kâhan","kaw-han'","a primitive root, apparently meaning to mediate in religious services; but used only as denominative from 3548 (כֹּהֵן);","to officiate as a priest; figuratively, to put on regalia","deck, be (do the office of a, execute the, minister in the) priest('s office)."
3548,"כֹּהֵן","kôhên","ko-hane'","active participle of 3547 (כָּהַן);","literally one officiating, a priest; also (by courtesy) an acting priest (although a layman)","chief ruler, [idiom] own, priest, prince, principal officer."
3549,"כָּהֵן","kâhên","kaw-hane'","(Aramaic) corresponding to 3548 (כֹּהֵן)","{one officiating, a priest; also (by courtesy) an acting priest (although a layman)}","priest."
3550,"כְּהֻנָּה","kᵉhunnâh","keh-hoon-naw'","from 3547 (כָּהַן);","priesthood","priesthood, priest's office."
3551,"כַּו","kav","kav","(Aramaic) from a root corresponding to 3854 (לַהַג) in the sense of piercing;","a window (as a perforation)","window."
3552,"כּוּב","Kûwb","koob","of foreign derivation;","Kub, a country near Egypt","Chub."
3553,"כּוֹבַע","kôwbaʻ","ko'-bah","from an unused root meaning to be high or rounded;","a helmet (as arched)","helmet. Compare 6959 (קוֹבַע)."
3554,"כָּוָה","kâvâh","kaw-vaw'","a primitive root;","properly, to prick or penetrate; hence, to blister (as smarting or eating into)","burn."
3555,"כְּוִיָּה","kᵉvîyâh","kev-ee-yaw'","from 3554 (כָּוָה);","a branding","burning."
